idx;real;
0;114.409396;
0;114.036042;
0;113.662620;
0;113.289132;
0;112.915577;
0;112.541956;
0;112.168268;
0;111.794515;
0;111.420695;
0;111.046810;
0;110.672860;
0;110.298845;
0;109.924765;
0;109.550620;
0;109.176411;
0;108.802137;
0;108.427800;
0;108.053399;
0;107.678934;
0;107.304405;
0;106.929814;
0;106.555160;
0;106.180443;
0;105.805664;
0;105.430822;
0;105.055918;
0;104.680953;
0;104.305926;
0;103.930838;
0;103.555688;
0;103.180478;
0;102.805207;
0;102.429875;
0;102.054483;
0;101.679031;
0;101.303519;
0;100.927948;
0;100.552317;
0;100.176628;
0;99.800879;
0;99.425071;
0;99.049205;
0;98.673281;
0;98.297299;
0;97.921259;
0;97.545161;
0;97.169006;
0;96.792794;
0;96.416524;
0;96.040199;
0;95.663816;
0;95.287377;
0;94.910883;
0;94.534332;
0;94.157726;
0;93.781064;
0;93.404348;
0;93.027576;
0;92.650749;
0;92.273868;
0;91.896933;
0;91.519944;
0;91.142901;
0;90.765804;
0;90.388654;
0;90.011451;
0;89.634194;
0;89.256885;
0;88.879524;
0;88.502110;
0;88.124644;
0;87.747127;
0;87.369557;
0;86.991937;
0;86.614265;
0;86.236542;
0;85.858768;
0;85.480944;
0;85.103070;
0;84.725146;
0;84.347171;
0;83.969147;
0;83.591074;
0;83.212952;
0;82.834780;
0;82.456560;
0;82.078292;
0;81.699975;
0;81.321610;
0;80.943197;
0;80.564736;
0;80.186229;
0;79.807674;
0;79.429072;
0;79.050423;
0;78.671728;
0;78.292986;
0;77.914199;
0;77.535365;
0;77.156487;
0;76.777562;
0;76.398593;
0;76.019578;
0;75.640519;
0;75.261415;
0;74.882267;
0;74.503075;
0;74.123839;
0;73.744560;
0;73.365237;
0;72.985871;
0;72.606462;
0;72.227011;
0;71.847517;
0;71.467980;
0;71.088402;
0;70.708782;
0;70.329120;
0;69.949416;
0;69.569672;
0;69.189887;
0;68.810061;
0;68.430194;
0;68.050288;
0;67.670341;
0;67.290354;
0;66.910328;
0;66.530263;
0;66.150158;
0;65.770014;
0;65.389832;
0;65.009611;
0;64.629352;
0;64.249055;
0;63.868721;
0;63.488348;
0;63.107939;
0;62.727492;
0;62.347008;
0;61.966488;
0;61.585931;
0;61.205338;
0;60.824708;
0;60.444044;
0;60.063343;
0;59.682607;
0;59.301837;
0;58.921031;
0;58.540190;
0;58.159315;
0;57.778406;
0;57.397463;
0;57.016486;
0;56.635476;
0;56.254432;
0;55.873356;
0;55.492246;
0;55.111104;
0;54.729929;
0;54.348722;
0;53.967483;
0;53.586212;
0;53.204910;
0;52.823577;
0;52.442212;
0;52.060817;
0;51.679391;
0;51.297935;
0;50.916448;
0;50.534931;
0;50.153385;
0;49.771809;
0;49.390204;
0;49.008570;
0;48.626907;
0;48.245216;
0;47.863496;
0;47.481748;
0;47.099972;
0;46.718168;
0;46.336337;
0;45.954478;
0;45.572593;
0;45.190680;
0;44.808742;
0;44.426776;
0;44.044785;
0;43.662768;
0;43.280725;
0;42.898656;
0;42.516562;
0;42.134444;
0;41.752300;
0;41.370132;
0;40.987940;
0;40.605723;
0;40.223483;
0;39.841219;
0;39.458932;
0;39.076621;
0;38.694287;
0;38.311931;
0;37.929552;
0;37.547150;
0;37.164727;
0;36.782282;
0;36.399815;
0;36.017327;
0;35.634817;
0;35.252287;
0;34.869736;
0;34.487164;
0;34.104572;
0;33.721960;
0;33.339328;
0;32.956676;
0;32.574006;
0;32.191315;
0;31.808606;
0;31.425879;
0;31.043133;
0;30.660368;
0;30.277586;
0;29.894785;
0;29.511967;
0;29.129132;
0;28.746280;
0;28.363411;
0;27.980525;
0;27.597622;
0;27.214704;
0;26.831769;
0;26.448818;
0;26.065852;
0;25.682871;
0;25.299875;
0;24.916863;
0;24.533837;
0;24.150797;
0;23.767742;
0;23.384673;
0;23.001591;
0;22.618495;
0;22.235386;
0;21.852264;
0;21.469128;
0;21.085981;
0;20.702820;
0;20.319648;
0;19.936464;
0;19.553268;
0;19.170060;
0;18.786841;
0;18.403611;
0;18.020371;
0;17.637119;
0;17.253858;
0;16.870586;
0;16.487304;
0;16.104013;
0;15.720712;
0;15.337402;
0;14.954082;
0;14.570754;
0;14.187418;
0;13.804073;
0;13.420720;
0;13.037359;
0;12.653990;
0;12.270614;
0;11.887231;
0;11.503841;
0;11.120444;
0;10.737040;
0;10.353630;
0;9.970214;
0;9.586792;
0;9.203365;
0;8.819932;
0;8.436494;
0;8.053051;
0;7.669603;
0;7.286151;
0;6.902694;
0;6.519234;
0;6.135769;
0;5.752301;
0;5.368830;
0;4.985355;
0;4.601877;
0;4.218397;
0;3.834914;
0;3.451429;
0;3.067942;
0;2.684453;
0;2.300963;
0;1.917471;
0;1.533978;
0;1.150485;
0;0.766990;
0;0.383495;
0;0.000000;
0;-0.383495;
0;-0.766990;
0;-1.150485;
0;-1.533978;
0;-1.917471;
0;-2.300963;
0;-2.684453;
0;-3.067942;
0;-3.451429;
0;-3.834914;
0;-4.218397;
0;-4.601877;
0;-4.985355;
0;-5.368830;
0;-5.752301;
0;-6.135769;
0;-6.519234;
0;-6.902694;
0;-7.286151;
0;-7.669603;
0;-8.053051;
0;-8.436494;
0;-8.819932;
0;-9.203365;
0;-9.586792;
0;-9.970214;
0;-10.353630;
0;-10.737040;
0;-11.120444;
0;-11.503841;
0;-11.887231;
0;-12.270614;
0;-12.653990;
0;-13.037359;
0;-13.420720;
0;-13.804073;
0;-14.187418;
0;-14.570754;
0;-14.954082;
0;-15.337402;
0;-15.720712;
0;-16.104013;
0;-16.487304;
0;-16.870586;
0;-17.253858;
0;-17.637119;
0;-18.020371;
0;-18.403611;
0;-18.786841;
0;-19.170060;
0;-19.553268;
0;-19.936464;
0;-20.319648;
0;-20.702820;
0;-21.085981;
0;-21.469128;
0;-21.852264;
0;-22.235386;
0;-22.618495;
0;-23.001591;
0;-23.384673;
0;-23.767742;
0;-24.150797;
0;-24.533837;
0;-24.916863;
0;-25.299875;
0;-25.682871;
0;-26.065852;
0;-26.448818;
0;-26.831769;
0;-27.214704;
0;-27.597622;
0;-27.980525;
0;-28.363411;
0;-28.746280;
0;-29.129132;
0;-29.511967;
0;-29.894785;
0;-30.277586;
0;-30.660368;
0;-31.043133;
0;-31.425879;
0;-31.808606;
0;-32.191315;
0;-32.574006;
0;-32.956676;
0;-33.339328;
0;-33.721960;
0;-34.104572;
0;-34.487164;
0;-34.869736;
0;-35.252287;
0;-35.634817;
0;-36.017327;
0;-36.399815;
0;-36.782282;
0;-37.164727;
0;-37.547150;
0;-37.929552;
0;-38.311931;
0;-38.694287;
0;-39.076621;
0;-39.458932;
0;-39.841219;
0;-40.223483;
0;-40.605723;
0;-40.987940;
0;-41.370132;
0;-41.752300;
0;-42.134444;
0;-42.516562;
0;-42.898656;
0;-43.280725;
0;-43.662768;
0;-44.044785;
0;-44.426776;
0;-44.808742;
0;-45.190680;
0;-45.572593;
0;-45.954478;
0;-46.336337;
0;-46.718168;
0;-47.099972;
0;-47.481748;
0;-47.863496;
0;-48.245216;
0;-48.626907;
0;-49.008570;
0;-49.390204;
0;-49.771809;
0;-50.153385;
0;-50.534931;
0;-50.916448;
0;-51.297935;
0;-51.679391;
0;-52.060817;
0;-52.442212;
0;-52.823577;
0;-53.204910;
0;-53.586212;
0;-53.967483;
0;-54.348722;
0;-54.729929;
0;-55.111104;
0;-55.492246;
0;-55.873356;
0;-56.254432;
0;-56.635476;
0;-57.016486;
0;-57.397463;
0;-57.778406;
0;-58.159315;
0;-58.540190;
0;-58.921031;
0;-59.301837;
0;-59.682607;
0;-60.063343;
0;-60.444044;
0;-60.824708;
0;-61.205338;
0;-61.585931;
0;-61.966488;
0;-62.347008;
0;-62.727492;
0;-63.107939;
0;-63.488348;
0;-63.868721;
0;-64.249055;
0;-64.629352;
0;-65.009611;
0;-65.389832;
0;-65.770014;
0;-66.150158;
0;-66.530263;
0;-66.910328;
0;-67.290354;
0;-67.670341;
0;-68.050288;
0;-68.430194;
0;-68.810061;
0;-69.189887;
0;-69.569672;
0;-69.949416;
0;-70.329120;
0;-70.708782;
0;-71.088402;
0;-71.467980;
0;-71.847517;
0;-72.227011;
0;-72.606462;
0;-72.985871;
0;-73.365237;
0;-73.744560;
0;-74.123839;
0;-74.503075;
0;-74.882267;
0;-75.261415;
0;-75.640519;
0;-76.019578;
0;-76.398593;
0;-76.777562;
0;-77.156487;
0;-77.535365;
0;-77.914199;
0;-78.292986;
0;-78.671728;
0;-79.050423;
0;-79.429072;
0;-79.807674;
0;-80.186229;
0;-80.564736;
0;-80.943197;
0;-81.321610;
0;-81.699975;
0;-82.078292;
0;-82.456560;
0;-82.834780;
0;-83.212952;
0;-83.591074;
0;-83.969147;
0;-84.347171;
0;-84.725146;
0;-85.103070;
0;-85.480944;
0;-85.858768;
0;-86.236542;
0;-86.614265;
0;-86.991937;
0;-87.369557;
0;-87.747127;
0;-88.124644;
0;-88.502110;
0;-88.879524;
0;-89.256885;
0;-89.634194;
0;-90.011451;
0;-90.388654;
0;-90.765804;
0;-91.142901;
0;-91.519944;
0;-91.896933;
0;-92.273868;
0;-92.650749;
0;-93.027576;
0;-93.404348;
0;-93.781064;
0;-94.157726;
0;-94.534332;
0;-94.910883;
0;-95.287377;
0;-95.663816;
0;-96.040199;
0;-96.416524;
0;-96.792794;
0;-97.169006;
0;-97.545161;
0;-97.921259;
0;-98.297299;
0;-98.673281;
0;-99.049205;
0;-99.425071;
0;-99.800879;
0;-100.176628;
0;-100.552317;
0;-100.927948;
0;-101.303519;
0;-101.679031;
0;-102.054483;
0;-102.429875;
0;-102.805207;
0;-103.180478;
0;-103.555688;
0;-103.930838;
0;-104.305926;
0;-104.680953;
0;-105.055918;
0;-105.430822;
0;-105.805664;
0;-106.180443;
0;-106.555160;
0;-106.929814;
0;-107.304405;
0;-107.678934;
0;-108.053399;
0;-108.427800;
0;-108.802137;
0;-109.176411;
0;-109.550620;
0;-109.924765;
0;-110.298845;
0;-110.672860;
0;-111.046810;
0;-111.420695;
0;-111.794515;
0;-112.168268;
0;-112.541956;
0;-112.915577;
0;-113.289132;
0;-113.662620;
0;-114.036042;
0;-114.409396;
0;-114.782683;
0;-115.155902;
0;-115.529054;
0;-115.902138;
0;-116.275154;
0;-116.648101;
0;-117.020979;
0;-117.393789;
0;-117.766530;
0;-118.139201;
0;-118.511803;
0;-118.884335;
0;-119.256797;
0;-119.629190;
0;-120.001511;
0;-120.373762;
0;-120.745943;
0;-121.118052;
0;-121.490090;
0;-121.862057;
0;-122.233951;
0;-122.605774;
0;-122.977525;
0;-123.349204;
0;-123.720810;
0;-124.092343;
0;-124.463803;
0;-124.835190;
0;-125.206503;
0;-125.577743;
0;-125.948909;
0;-126.320001;
0;-126.691018;
0;-127.061962;
0;-127.432830;
0;-127.803623;
0;-128.174341;
0;-128.544984;
0;-128.915551;
0;-129.286042;
0;-129.656458;
0;-130.026797;
0;-130.397059;
0;-130.767245;
0;-131.137354;
0;-131.507385;
0;-131.877339;
0;-132.247216;
0;-132.617015;
0;-132.986736;
0;-133.356379;
0;-133.725943;
0;-134.095429;
0;-134.464835;
0;-134.834163;
0;-135.203411;
0;-135.572580;
0;-135.941669;
0;-136.310678;
0;-136.679607;
0;-137.048455;
0;-137.417223;
0;-137.785910;
0;-138.154516;
0;-138.523040;
0;-138.891483;
0;-139.259845;
0;-139.628124;
0;-139.996322;
0;-140.364437;
0;-140.732469;
0;-141.100419;
0;-141.468285;
0;-141.836069;
0;-142.203769;
0;-142.571385;
0;-142.938917;
0;-143.306366;
0;-143.673730;
0;-144.041009;
0;-144.408204;
0;-144.775314;
0;-145.142339;
0;-145.509278;
0;-145.876132;
0;-146.242899;
0;-146.609581;
0;-146.976177;
0;-147.342686;
0;-147.709109;
0;-148.075444;
0;-148.441693;
0;-148.807854;
0;-149.173927;
0;-149.539913;
0;-149.905811;
0;-150.271621;
0;-150.637342;
0;-151.002975;
0;-151.368518;
0;-151.733973;
0;-152.099339;
0;-152.464615;
0;-152.829801;
0;-153.194898;
0;-153.559904;
0;-153.924820;
0;-154.289645;
0;-154.654380;
0;-155.019024;
0;-155.383576;
0;-155.748037;
0;-156.112407;
0;-156.476685;
0;-156.840870;
0;-157.204964;
0;-157.568964;
0;-157.932873;
0;-158.296688;
0;-158.660410;
0;-159.024039;
0;-159.387574;
0;-159.751015;
0;-160.114363;
0;-160.477616;
0;-160.840775;
0;-161.203839;
0;-161.566809;
0;-161.929683;
0;-162.292462;
0;-162.655146;
0;-163.017734;
0;-163.380226;
0;-163.742622;
0;-164.104922;
0;-164.467125;
0;-164.829231;
0;-165.191241;
0;-165.553153;
0;-165.914968;
0;-166.276685;
0;-166.638304;
0;-166.999826;
0;-167.361249;
0;-167.722574;
0;-168.083800;
0;-168.444927;
0;-168.805955;
0;-169.166883;
0;-169.527713;
0;-169.888442;
0;-170.249072;
0;-170.609601;
0;-170.970030;
0;-171.330359;
0;-171.690586;
0;-172.050713;
0;-172.410738;
0;-172.770662;
0;-173.130485;
0;-173.490205;
0;-173.849824;
0;-174.209340;
0;-174.568754;
0;-174.928065;
0;-175.287273;
0;-175.646378;
0;-176.005380;
0;-176.364278;
0;-176.723072;
0;-177.081763;
0;-177.440349;
0;-177.798831;
0;-178.157208;
0;-178.515481;
0;-178.873648;
0;-179.231710;
0;-179.589667;
0;-179.947518;
0;-180.305264;
0;-180.662903;
0;-181.020436;
0;-181.377862;
0;-181.735182;
0;-182.092395;
0;-182.449501;
0;-182.806499;
0;-183.163390;
0;-183.520173;
0;-183.876848;
0;-184.233415;
0;-184.589874;
0;-184.946224;
0;-185.302465;
0;-185.658597;
0;-186.014620;
0;-186.370534;
0;-186.726337;
0;-187.082031;
0;-187.437615;
0;-187.793089;
0;-188.148453;
0;-188.503705;
0;-188.858847;
0;-189.213877;
0;-189.568797;
0;-189.923604;
0;-190.278301;
0;-190.632885;
0;-190.987357;
0;-191.341716;
0;-191.695963;
0;-192.050098;
0;-192.404119;
0;-192.758027;
0;-193.111822;
0;-193.465503;
0;-193.819070;
0;-194.172523;
0;-194.525862;
0;-194.879087;
0;-195.232197;
0;-195.585192;
0;-195.938072;
0;-196.290837;
0;-196.643486;
0;-196.996020;
0;-197.348438;
0;-197.700739;
0;-198.052925;
0;-198.404994;
0;-198.756946;
0;-199.108781;
0;-199.460499;
0;-199.812100;
0;-200.163583;
0;-200.514949;
0;-200.866196;
0;-201.217325;
0;-201.568336;
0;-201.919229;
0;-202.270002;
0;-202.620657;
0;-202.971192;
0;-203.321608;
0;-203.671905;
0;-204.022081;
0;-204.372138;
0;-204.722074;
0;-205.071890;
0;-205.421586;
0;-205.771160;
0;-206.120613;
0;-206.469945;
0;-206.819156;
0;-207.168245;
0;-207.517212;
0;-207.866057;
0;-208.214780;
0;-208.563380;
0;-208.911858;
0;-209.260213;
0;-209.608444;
0;-209.956552;
0;-210.304537;
0;-210.652398;
0;-211.000135;
0;-211.347748;
0;-211.695237;
0;-212.042601;
0;-212.389841;
0;-212.736955;
0;-213.083944;
0;-213.430808;
0;-213.777547;
0;-214.124159;
0;-214.470646;
0;-214.817007;
0;-215.163241;
0;-215.509348;
0;-215.855329;
0;-216.201183;
0;-216.546909;
0;-216.892509;
0;-217.237980;
0;-217.583324;
0;-217.928540;
0;-218.273628;
0;-218.618587;
0;-218.963417;
0;-219.308119;
0;-219.652692;
0;-219.997136;
0;-220.341450;
0;-220.685634;
0;-221.029689;
0;-221.373614;
0;-221.717408;
0;-222.061072;
0;-222.404606;
0;-222.748008;
0;-223.091280;
0;-223.434420;
0;-223.777429;
0;-224.120306;
0;-224.463052;
0;-224.805665;
0;-225.148146;
0;-225.490495;
0;-225.832710;
0;-226.174794;
0;-226.516744;
0;-226.858561;
0;-227.200244;
0;-227.541794;
0;-227.883209;
0;-228.224491;
0;-228.565639;
0;-228.906652;
0;-229.247530;
0;-229.588274;
0;-229.928882;
0;-230.269355;
0;-230.609693;
0;-230.949895;
0;-231.289962;
0;-231.629892;
0;-231.969686;
0;-232.309343;
0;-232.648864;
0;-232.988248;
0;-233.327495;
0;-233.666604;
0;-234.005577;
0;-234.344411;
0;-234.683108;
0;-235.021666;
0;-235.360087;
0;-235.698368;
0;-236.036512;
0;-236.374516;
0;-236.712381;
0;-237.050107;
0;-237.387694;
0;-237.725141;
0;-238.062448;
0;-238.399615;
0;-238.736642;
0;-239.073528;
0;-239.410274;
0;-239.746879;
0;-240.083343;
0;-240.419665;
0;-240.755846;
0;-241.091886;
0;-241.427784;
0;-241.763539;
0;-242.099153;
0;-242.434624;
0;-242.769952;
0;-243.105138;
0;-243.440181;
0;-243.775080;
0;-244.109836;
0;-244.444448;
0;-244.778917;
0;-245.113242;
0;-245.447422;
0;-245.781458;
0;-246.115349;
0;-246.449096;
0;-246.782698;
0;-247.116154;
0;-247.449465;
0;-247.782631;
0;-248.115651;
0;-248.448525;
0;-248.781252;
0;-249.113833;
0;-249.446268;
0;-249.778556;
0;-250.110697;
0;-250.442691;
0;-250.774538;
0;-251.106237;
0;-251.437788;
0;-251.769192;
0;-252.100447;
0;-252.431554;
0;-252.762513;
0;-253.093323;
0;-253.423984;
0;-253.754496;
0;-254.084858;
0;-254.415071;
0;-254.745135;
0;-255.075048;
0;-255.404812;
0;-255.734425;
0;-256.063888;
0;-256.393200;
0;-256.722362;
0;-257.051372;
0;-257.380231;
0;-257.708939;
0;-258.037495;
0;-258.365900;
0;-258.694152;
0;-259.022252;
0;-259.350200;
0;-259.677995;
0;-260.005638;
0;-260.333127;
0;-260.660463;
0;-260.987646;
0;-261.314676;
0;-261.641552;
0;-261.968274;
0;-262.294841;
0;-262.621255;
0;-262.947514;
0;-263.273618;
0;-263.599567;
0;-263.925362;
0;-264.251001;
0;-264.576484;
0;-264.901812;
0;-265.226984;
0;-265.552001;
0;-265.876860;
0;-266.201564;
0;-266.526111;
0;-266.850501;
0;-267.174734;
0;-267.498810;
0;-267.822729;
0;-268.146490;
0;-268.470093;
0;-268.793538;
0;-269.116825;
0;-269.439954;
0;-269.762925;
0;-270.085736;
0;-270.408389;
0;-270.730883;
0;-271.053217;
0;-271.375392;
0;-271.697408;
0;-272.019263;
0;-272.340959;
0;-272.662494;
0;-272.983869;
0;-273.305083;
0;-273.626137;
0;-273.947030;
0;-274.267761;
0;-274.588331;
0;-274.908740;
0;-275.228986;
0;-275.549071;
0;-275.868994;
0;-276.188755;
0;-276.508353;
0;-276.827788;
0;-277.147061;
0;-277.466170;
0;-277.785117;
0;-278.103899;
0;-278.422519;
0;-278.740974;
0;-279.059266;
0;-279.377393;
0;-279.695356;
0;-280.013154;
0;-280.330788;
0;-280.648257;
0;-280.965561;
0;-281.282699;
0;-281.599672;
0;-281.916479;
0;-282.233121;
0;-282.549596;
0;-282.865905;
0;-283.182048;
0;-283.498024;
0;-283.813834;
0;-284.129476;
0;-284.444952;
0;-284.760260;
0;-285.075400;
0;-285.390373;
0;-285.705178;
0;-286.019815;
0;-286.334283;
0;-286.648583;
0;-286.962715;
0;-287.276678;
0;-287.590471;
0;-287.904096;
0;-288.217551;
0;-288.530836;
0;-288.843952;
0;-289.156898;
0;-289.469674;
0;-289.782280;
0;-290.094715;
0;-290.406979;
0;-290.719073;
0;-291.030995;
0;-291.342747;
0;-291.654326;
0;-291.965735;
0;-292.276971;
0;-292.588036;
0;-292.898929;
0;-293.209649;
0;-293.520197;
0;-293.830572;
0;-294.140774;
0;-294.450803;
0;-294.760659;
0;-295.070342;
0;-295.379851;
0;-295.689186;
0;-295.998347;
0;-296.307335;
0;-296.616148;
0;-296.924786;
0;-297.233250;
0;-297.541538;
0;-297.849652;
0;-298.157591;
0;-298.465354;
0;-298.772942;
0;-299.080353;
0;-299.387589;
0;-299.694649;
0;-300.001533;
0;-300.308240;
0;-300.614770;
0;-300.921124;
0;-301.227300;
0;-301.533299;
0;-301.839121;
0;-302.144765;
0;-302.450232;
0;-302.755521;
0;-303.060631;
0;-303.365564;
0;-303.670317;
0;-303.974892;
0;-304.279289;
0;-304.583506;
0;-304.887544;
0;-305.191403;
0;-305.495082;
0;-305.798582;
0;-306.101902;
0;-306.405041;
0;-306.708001;
0;-307.010779;
0;-307.313378;
0;-307.615795;
0;-307.918032;
0;-308.220087;
0;-308.521961;
0;-308.823654;
0;-309.125165;
0;-309.426494;
0;-309.727641;
0;-310.028606;
0;-310.329388;
0;-310.629988;
0;-310.930405;
0;-311.230640;
0;-311.530691;
0;-311.830559;
0;-312.130243;
0;-312.429744;
0;-312.729061;
0;-313.028194;
0;-313.327143;
0;-313.625908;
0;-313.924488;
0;-314.222883;
0;-314.521094;
0;-314.819119;
0;-315.116960;
0;-315.414615;
0;-315.712084;
0;-316.009368;
0;-316.306466;
0;-316.603378;
0;-316.900103;
0;-317.196642;
0;-317.492995;
0;-317.789160;
0;-318.085139;
0;-318.380931;
0;-318.676535;
0;-318.971952;
0;-319.267181;
0;-319.562222;
0;-319.857076;
0;-320.151741;
0;-320.446218;
0;-320.740506;
0;-321.034606;
0;-321.328517;
0;-321.622239;
0;-321.915771;
0;-322.209115;
0;-322.502268;
0;-322.795232;
0;-323.088006;
0;-323.380591;
0;-323.672984;
0;-323.965188;
0;-324.257201;
0;-324.549023;
0;-324.840654;
0;-325.132094;
0;-325.423342;
0;-325.714400;
0;-326.005266;
0;-326.295939;
0;-326.586421;
0;-326.876711;
0;-327.166809;
0;-327.456714;
0;-327.746426;
0;-328.035946;
0;-328.325273;
0;-328.614406;
0;-328.903347;
0;-329.192093;
0;-329.480646;
0;-329.769006;
0;-330.057171;
0;-330.345142;
0;-330.632919;
0;-330.920501;
0;-331.207889;
0;-331.495082;
0;-331.782079;
0;-332.068882;
0;-332.355489;
0;-332.641901;
0;-332.928117;
0;-333.214137;
0;-333.499961;
0;-333.785589;
0;-334.071021;
0;-334.356256;
0;-334.641294;
0;-334.926136;
0;-335.210780;
0;-335.495227;
0;-335.779477;
0;-336.063530;
0;-336.347385;
0;-336.631041;
0;-336.914500;
0;-337.197761;
0;-337.480823;
0;-337.763687;
0;-338.046352;
0;-338.328818;
0;-338.611085;
0;-338.893153;
0;-339.175022;
0;-339.456691;
0;-339.738160;
0;-340.019429;
0;-340.300499;
0;-340.581368;
0;-340.862037;
0;-341.142505;
0;-341.422773;
0;-341.702840;
0;-341.982706;
0;-342.262371;
0;-342.541834;
0;-342.821096;
0;-343.100156;
0;-343.379014;
0;-343.657670;
0;-343.936125;
0;-344.214376;
0;-344.492426;
0;-344.770272;
0;-345.047916;
0;-345.325357;
0;-345.602595;
0;-345.879629;
0;-346.156460;
0;-346.433087;
0;-346.709511;
0;-346.985730;
0;-347.261746;
0;-347.537557;
0;-347.813164;
0;-348.088566;
0;-348.363763;
0;-348.638755;
0;-348.913543;
0;-349.188125;
0;-349.462501;
0;-349.736672;
0;-350.010638;
0;-350.284397;
0;-350.557950;
0;-350.831297;
0;-351.104438;
0;-351.377372;
0;-351.650100;
0;-351.922620;
0;-352.194934;
0;-352.467040;
0;-352.738939;
0;-353.010631;
0;-353.282115;
0;-353.553391;
0;-353.824459;
0;-354.095319;
0;-354.365970;
0;-354.636413;
0;-354.906648;
0;-355.176673;
0;-355.446490;
0;-355.716098;
0;-355.985496;
0;-356.254685;
0;-356.523665;
0;-356.792434;
0;-357.060994;
0;-357.329344;
0;-357.597483;
0;-357.865413;
0;-358.133131;
0;-358.400639;
0;-358.667936;
0;-358.935023;
0;-359.201898;
0;-359.468561;
0;-359.735013;
0;-360.001254;
0;-360.267283;
0;-360.533100;
0;-360.798704;
0;-361.064097;
0;-361.329277;
0;-361.594245;
0;-361.859000;
0;-362.123541;
0;-362.387870;
0;-362.651986;
0;-362.915889;
0;-363.179578;
0;-363.443053;
0;-363.706314;
0;-363.969362;
0;-364.232195;
0;-364.494814;
0;-364.757219;
0;-365.019409;
0;-365.281385;
0;-365.543145;
0;-365.804691;
0;-366.066021;
0;-366.327136;
0;-366.588035;
0;-366.848719;
0;-367.109187;
0;-367.369439;
0;-367.629475;
0;-367.889295;
0;-368.148898;
0;-368.408284;
0;-368.667454;
0;-368.926407;
0;-369.185143;
0;-369.443662;
0;-369.701964;
0;-369.960048;
0;-370.217914;
0;-370.475563;
0;-370.732993;
0;-370.990206;
0;-371.247200;
0;-371.503976;
0;-371.760533;
0;-372.016872;
0;-372.272992;
0;-372.528893;
0;-372.784574;
0;-373.040037;
0;-373.295280;
0;-373.550303;
0;-373.805107;
0;-374.059690;
0;-374.314054;
0;-374.568197;
0;-374.822120;
0;-375.075823;
0;-375.329305;
0;-375.582566;
0;-375.835606;
0;-376.088425;
0;-376.341023;
0;-376.593400;
0;-376.845554;
0;-377.097488;
0;-377.349199;
0;-377.600688;
0;-377.851956;
0;-378.103001;
0;-378.353823;
0;-378.604423;
0;-378.854801;
0;-379.104955;
0;-379.354886;
0;-379.604594;
0;-379.854079;
0;-380.103341;
0;-380.352379;
0;-380.601193;
0;-380.849783;
0;-381.098149;
0;-381.346291;
0;-381.594209;
0;-381.841902;
0;-382.089370;
0;-382.336614;
0;-382.583633;
0;-382.830427;
0;-383.076995;
0;-383.323338;
0;-383.569456;
0;-383.815348;
0;-384.061014;
0;-384.306455;
0;-384.551669;
0;-384.796657;
0;-385.041418;
0;-385.285954;
0;-385.530262;
0;-385.774344;
0;-386.018199;
0;-386.261826;
0;-386.505227;
0;-386.748400;
0;-386.991345;
0;-387.234063;
0;-387.476553;
0;-387.718815;
0;-387.960850;
0;-388.202655;
0;-388.444233;
0;-388.685582;
0;-388.926702;
0;-389.167594;
0;-389.408256;
0;-389.648690;
0;-389.888894;
0;-390.128869;
0;-390.368614;
0;-390.608130;
0;-390.847416;
0;-391.086472;
0;-391.325298;
0;-391.563894;
0;-391.802259;
0;-392.040394;
0;-392.278299;
0;-392.515972;
0;-392.753415;
0;-392.990626;
0;-393.227607;
0;-393.464356;
0;-393.700874;
0;-393.937160;
0;-394.173214;
0;-394.409036;
0;-394.644627;
0;-394.879985;
0;-395.115111;
0;-395.350004;
0;-395.584665;
0;-395.819093;
0;-396.053289;
0;-396.287251;
0;-396.520980;
0;-396.754476;
0;-396.987739;
0;-397.220768;
0;-397.453563;
0;-397.686125;
0;-397.918452;
0;-398.150546;
0;-398.382405;
0;-398.614030;
0;-398.845420;
0;-399.076576;
0;-399.307497;
0;-399.538183;
0;-399.768635;
0;-399.998850;
0;-400.228831;
0;-400.458576;
0;-400.688086;
0;-400.917360;
0;-401.146398;
0;-401.375200;
0;-401.603766;
0;-401.832095;
0;-402.060189;
0;-402.288045;
0;-402.515666;
0;-402.743049;
0;-402.970195;
0;-403.197105;
0;-403.423777;
0;-403.650212;
0;-403.876409;
0;-404.102369;
0;-404.328091;
0;-404.553575;
0;-404.778821;
0;-405.003829;
0;-405.228599;
0;-405.453131;
0;-405.677424;
0;-405.901478;
0;-406.125293;
0;-406.348870;
0;-406.572207;
0;-406.795306;
0;-407.018165;
0;-407.240784;
0;-407.463165;
0;-407.685305;
0;-407.907205;
0;-408.128866;
0;-408.350286;
0;-408.571467;
0;-408.792407;
0;-409.013106;
0;-409.233565;
0;-409.453783;
0;-409.673760;
0;-409.893496;
0;-410.112991;
0;-410.332245;
0;-410.551257;
0;-410.770028;
0;-410.988558;
0;-411.206845;
0;-411.424891;
0;-411.642694;
0;-411.860256;
0;-412.077575;
0;-412.294651;
0;-412.511486;
0;-412.728077;
0;-412.944426;
0;-413.160531;
0;-413.376394;
0;-413.592014;
0;-413.807390;
0;-414.022523;
0;-414.237412;
0;-414.452057;
0;-414.666459;
0;-414.880617;
0;-415.094531;
0;-415.308200;
0;-415.521625;
0;-415.734806;
0;-415.947742;
0;-416.160434;
0;-416.372881;
0;-416.585082;
0;-416.797039;
0;-417.008751;
